时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409926149561 232.08926 3.9085808 1.899961  77.154 45.65146 116.051094 0 0
1409926149589 232.74126 4.2078648 1.648789  77.640205 45.474895 116.218254 0 0
1409926149643 232.31516 4.0910287 1.6485807  77.384155 45.542866 116.09547 0 0
1409926149739 232.1836 4.00888 1.6509376  77.26707 45.57974 116.06034 0 0
1409926149775 232.92708 4.217292 1.666888  77.73049 45.45117 116.26966 0 0
1409926149836 233.26677 4.3615103 1.6895963  77.97964 45.382553 116.3619 0 0
1409926149892 233.30724 4.4245443 1.7009245  78.04468 45.366016 116.36375 0 0
1409926149969 230.36472 3.4423437 1.6132032  76.08964 45.89914 115.57539 0 0
1409926150012 231.24771 3.5211718 1.741888  76.51911 45.761562 115.88888 0 0
1409926150068 233.32266 4.1773305 1.9222656  77.93581 45.415546 116.51328 0 0
1409926150145 234.27365 4.5292187 1.8579818  78.647125 45.236355 116.796616 0 0
1409926150170 234.1599 4.555391 1.8220834  78.62375 45.218933 116.7612 0 0
1409926150313 234.04672 4.5272784 1.8359115  78.55172 45.241146 116.72813 0 0
1409926150344 235.27197 5.040664 1.8998177  79.431564 45.007473 117.04028 0 0
1409926150384 235.47093 5.1459503 1.8960547  79.58531 44.959713 117.08479 0 0
1409926150461 235.61896 5.278724 1.8704557  79.7144 44.94042 117.09633 0 0
1409926150515 233.42313 4.366836 1.6579947  78.14689 45.324585 116.539764 0 0
1409926150584 233.17848 4.091471 1.6896615  77.83807 45.431225 116.50943 0 0
1409926150642 234.1099 4.391315 1.7798958  78.46694 45.279793 116.772446 0 0
1409926150734 234.41959 4.5333595 1.8148438  78.72197 45.211353 116.84797 0 0
1409926150787 234.05203 4.4864583 1.736185  78.51831 45.24823 116.72927 0 0
1409926150832 234.1361 4.513099 1.7218099  78.56803 45.22461 116.7507 0 0
1409926150877 234.4175 4.611966 1.7816927  78.7681 45.183697 116.82542 0 0
1409926150941 234.78188 4.7616277 1.7866536  79.02368 45.118256 116.91893 0 0
1409926151009 235.27344 5.033112 1.8040755  79.41367 45.01159 117.03042 0 0
1409926151093 232.83708 4.1197004 1.6049479  77.71339 45.446278 116.37224 0 0
1409926151126 232.56187 3.8920572 1.6201432  77.38961 45.536926 116.32042 0 0
1409926151239 233.17938 4.1120963 1.6629817  77.816666 45.426304 116.49143 0 0
1409926151268 234.17802 4.552344 1.8421354  78.647385 45.230442 116.77088 0 0
1409926151294 234.07094 4.559935 1.8415234  78.606926 45.24513 116.73185 0 0
1409926151354 233.9687 4.5271482 1.8161068  78.52992 45.258854 116.699295 0 0
1409926151404 234.16568 4.5605206 1.8355469  78.64613 45.224194 116.76159 0 0
1409926151476 234.47339 4.6880727 1.9035156  78.87436 45.18552 116.8363 0 0
1409926151542 235.08302 5.015573 1.871289  79.336174 45.041092 116.975655 0 0
1409926151657 235.30048 5.1778126 1.8622917  79.5465 44.987682 117.01511 0 0
1409926151675 231.81265 3.6970444 1.536875  76.93958 45.616848 116.10281 0 0
1409926151766 231.91989 3.6983073 1.5694401  76.98078 45.619583 116.13432 0 0
1409926151783 233.31921 4.223138 1.6663802  77.972984 45.37419 116.516975 0 0
1409926151881 233.54448 4.3144403 1.6712109  78.12878 45.32651 116.57575 0 0
1409926151937 233.54282 4.375078 1.7443229  78.195496 45.300106 116.570625 0 0
1409926151952 233.70271 4.4388933 1.783789  78.31263 45.283306 116.61273 0 0
1409926152000 233.84427 4.492344 1.7944661  78.418175 45.25328 116.649376 0 0
1409926152074 234.2012 4.6509376 1.7989713  78.67897 45.181408 116.74026 0 0
1409926152143 234.78954 4.9552736 1.853086  79.13648 45.07315 116.87857 0 0
1409926152196 234.9302 5.0817966 1.8313541  79.28462 45.015415 116.90383 0 0
1409926152306 232.66245 4.194883 1.6373829  77.684326 45.403645 116.31232 0 0
1409926152340 233.02963 4.167682 1.5685937  77.800896 45.400467 116.43289 0 0
1409926152376 233.40198 4.3191404 1.5744661  78.06628 45.32737 116.531715 0 0
1409926152462 234.0764 4.587057 1.6475781  78.56101 45.208176 116.710365 0 0
1409926152536 234.24922 4.8007684 2.0190494  78.80952 45.184895 116.72349 0 0
1409926152566 234.43437 4.92694 2.0126433  78.96846 45.13388 116.761826 0 0
1409926152617 234.87239 5.122005 2.0392058  79.28576 45.05 116.87049 0 0
1409926152697 235.57603 5.484427 2.1261718  79.849556 44.91435 117.04815 0 0
1409926152726 235.4276 5.511667 1.9208984  79.788345 44.889194 116.962685 0 0
1409926152835 235.57661 5.6676173 1.9106901  79.97047 44.82771 116.99792 0 0
1409926152862 233.03876 4.5855727 1.4921094  78.14643 45.268436 116.37122 0 0
1409926152961 233.20824 4.610039 1.5105859  78.230804 45.25341 116.42057 0 0
1409926152972 234.81552 5.1822915 1.8184766  79.2938 44.99768 116.836586 0 0
1409926153045 235.37172 5.4271226 1.678151  79.68348 44.842762 116.98599 0 0
1409926153069 234.76219 5.464831 1.5182291  79.46495 44.922813 116.73758 0 0
1409926153149 234.72412 5.480143 1.5134375  79.46082 44.922085 116.72463 0 0
1409926153187 234.90105 5.692448 1.745  79.63784 44.88198 116.72583 0 0
1409926153253 235.02167 5.77569 1.7382292  79.744385 44.84458 116.7512 0 0
1409926153286 235.40562 6.1309247 1.5907422  80.17755 44.713932 116.82057 0 0
1409926153359 235.47734 6.243659 1.6004688  80.27482 44.6812 116.81992 0 0
1409926153396 232.8789 5.2941146 1.455  78.53335 45.13862 116.141304 0 0
1409926153462 232.22067 4.951172 1.4209114  78.0119 45.272892 115.9819 0 0
1409926153480 232.82735 5.0989585 1.3403776  78.34582 45.173985 116.1631 0 0
1409926153583 233.31006 5.338867 1.3658333  78.71582 45.075314 116.285416 0 0
1409926153647 234.82968 6.0116534 1.7461718  79.8762 44.817577 116.671486 0 0
1409926153715 233.96 5.647474 1.6592448  79.25238 44.96375 116.44187 0 0
1409926153752 233.94963 5.463281 1.6716927  79.09596 45.00026 116.4475 0 0
1409926153873 234.57709 5.6826563 1.6789714  79.51196 44.885807 116.614716 0 0
1409926153905 234.65985 6.046471 1.5273438  79.73259 44.81099 116.50401 0 0
1409926153992 233.72505 5.834427 1.4566016  79.185745 44.94219 116.24154 0 0
1409926154050 231.07411 4.6372266 1.5579166  77.26531 45.486225 115.58677 0 0
1409926154128 232.12094 4.8023567 1.4420183  77.80539 45.348022 115.8875 0 0
1409926154138 233.33101 5.2583075 1.5827605  78.60989 45.145756 116.19229 0 0
1409926154240 233.63307 5.400729 1.6245964  78.83469 45.091614 116.26146 0 0
1409926154255 233.6526 5.5472655 1.328125  78.98051 44.975704 116.2837 0 0
1409926154308 233.70682 5.5859504 1.3179036  79.02585 44.96151 116.29698 0 0
1409926154377 234.17932 5.7758594 1.3471093  79.359764 44.87896 116.41524 0 0
1409926154454 234.90396 6.1234894 1.3743229  79.892876 44.741405 116.59427 0 0
1409926154471 235.3225 6.3659897 1.6097786  80.23449 44.688385 116.65914 0 0
1409926154566 234.71375 6.200039 1.5243099  79.85435 44.766926 116.48875 0 0
1409926154616 231.98172 4.8939714 1.4010156  77.821045 45.32633 115.836876 0 0
1409926154653 233.11458 5.166992 1.4857422  78.50051 45.16091 116.16226 0 0
1409926154697 233.68703 5.342422 1.5235938  78.86491 45.07466 116.328255 0 0
1409926154743 234.7763 5.7192187 1.5976563  79.59346 44.888958 116.62513 0 0
1409926154849 234.96187 5.8727603 1.6662891  79.7531 44.8325 116.650055 0 0
1409926154878 235.29094 6.081185 1.6722786  80.02957 44.75151 116.724976 0 0
1409926154889 235.53307 6.2189455 1.7069011  80.22095 44.7013 116.77867 0 0
1409926154943 235.7434 6.312448 1.5907943  80.39788 44.642265 116.83948 0 0
1409926155025 235.18036 6.0985417 1.793125  80.01922 44.779663 116.64448 0 0
1409926155118 235.89287 6.4714584 1.6501954  80.5381 44.61133 116.80706 0 0
1409926155133 230.21854 4.244206 0.99903643  76.56563 45.50456 115.338 0 0
1409926155229 230.03062 4.0919533 1.0008203  76.338905 45.580235 115.29227 0 0
1409926155267 233.61021 5.118151 1.5479428  78.611755 45.136017 116.27219 0 0
1409926155351 234.16347 5.298711 1.5952214  78.971565 45.0344 116.42057 0 0
1409926155418 235.05083 5.884323 1.7470443  79.77066 44.8425 116.618126 0 0
1409926155463 235.04552 5.997526 1.7504036  79.83445 44.82 116.59906 0 0
1409926155510 235.69427 6.2872787 1.7851042  80.30979 44.696877 116.76255 0 0
1409926155650 235.93396 6.389388 1.5633073  80.48082 44.629505 116.83023 0 0
1409926155688 232.54854 5.3596873 0.8146745  78.1779 44.942577 115.85388 0 0
1409926155731 230.13724 4.4702735 0.72371095  76.6053 45.35932 115.25896 0 0
1409926155815 229.83553 4.163542 0.9735677  76.275856 45.50552 115.20727 0 0
1409926155859 234.87364 5.818333 1.5787239  79.62076 44.858204 116.57612 0 0
1409926155919 236.09824 6.3210025 1.6773437  80.50883 44.6544 116.88792 0 0
1409926155964 235.0028 5.896185 1.5153645  79.73889 44.767475 116.59005 0 0
1409926156025 234.67531 5.86944 1.4458594  79.568375 44.796017 116.48693 0 0
1409926156065 234.84995 5.967565 1.3590105  79.68678 44.747814 116.52359 0 0
1409926156177 235.3873 6.205677 1.3958203  80.07114 44.657604 116.64927 0 0
1409926156209 235.77359 6.398906 1.4305339  80.306656 44.51237 116.70901 0 0
1409926156233 234.73396 6.135482 1.0655209  79.66789 44.62677 116.42792 0 0
1409926156298 233.33568 5.6985545 0.9638802  78.77574 44.83466 116.0499 0 0
1409926156364 230.93942 4.6927214 0.7573958  77.05183 45.243046 115.45591 0 0
1409926156399 233.35329 5.3823047 1.4900521  78.61069 45.031197 116.105545 0 0
1409926156536 234.59172 5.7804165 1.5838932  79.42069 44.843933 116.45432 0 0
1409926156587 234.73521 5.9007163 1.2607422  79.49878 44.689556 116.4562 0 0
1409926156605 234.60484 5.937904 0.9572656  79.4381 44.6338 116.41784 0 0
1409926156650 234.74635 6.008607 0.95834637  79.54308 44.598595 116.4551 0 0
1409926156698 235.16446 6.2225523 0.98641926  79.85862 44.51357 116.554245 0 0
1409926156768 235.92714 6.555534 1.0076823  80.38874 44.373203 116.73828 0 0
1409926156838 236.44078 6.808659 1.1540885  80.80194 44.306328 116.8588 0 0
1409926156904 230.02177 4.573242 0.48673177  76.49567 45.175285 115.182785 0 0
1409926156938 231.69974 4.878125 1.2707683  77.48813 45.18125 115.64326 0 0
1409926157049 234.16125 5.694961 1.3373177  79.18059 44.88966 116.33393 0 0
1409926157082 236.2237 6.406237 1.7927344  80.5627 44.58508 116.86828 0 0
1409926157170 236.01765 6.4716015 1.2782291  80.498215 44.512814 116.80974 0 0
1409926157271 234.53574 5.8552213 1.1547786  79.36177 44.692787 116.39505 0 0
1409926157311 235.40016 6.301302 1.1770964  80.01754 44.513332 116.60083 0 0
1409926157417 235.3575 6.3315234 1.1720834  80.01823 44.511303 116.58089 0 0
1409926157465 230.52042 4.5117188 0.7878516  76.75393 45.33133 115.35503 0 0
1409926157557 232.4806 4.9490495 1.3498046  77.95357 45.232346 115.89849 0 0
1409926157599 234.76167 5.6851044 1.4033984  79.394806 44.84271 116.50763 0 0
1409926157719 234.71407 5.665221 1.3889192  79.42245 44.83513 116.51787 0 0
1409926157770 234.3453 5.6097264 1.3319271  79.217224 44.867943 116.40432 0 0
1409926157900 234.96297 5.853633 1.3632162  79.65137 44.751877 116.57401 0 0
1409926157917 234.12541 5.7783203 1.44125  79.241104 44.886433 116.29393 0 0
1409926158015 232.8373 5.295599 1.3914974  78.367905 45.11789 115.95146 0 0
1409926158020 231.41528 4.429857 1.1594661  77.15978 45.42086 115.64479 0 0
1409926158150 231.86484 4.5671616 1.3073567  77.39181 45.376328 115.74422 0 0
1409926158182 234.3212 5.445885 1.4379557  79.059814 44.94508 116.39862 0 0
1409926158264 233.9993 5.433906 1.3226823  78.913605 44.955936 116.302475 0 0
1409926158330 234.14 5.5801563 1.3336067  79.07961 44.91807 116.32815 0 0
1409926158427 234.82854 5.9071484 1.392539  79.59163 44.77763 116.49578 0 0
1409926158465 234.58476 6.2951303 1.1202604  79.77062 44.66456 116.37172 0 0
1409926158565 233.47572 5.987552 1.0701432  79.09228 44.836536 116.064606 0 0
1409926158601 231.76729 5.1113935 1.4376172  77.78958 45.266457 115.63878 0 0
1409926158697 233.09213 5.5254817 1.5120964  78.62027 45.056953 115.988174 0 0
1409926158741 234.17787 6.142474 1.2038281  79.47651 44.750156 116.260704 0 0
1409926158821 233.79411 6.184987 1.1774219  79.33867 44.77307 116.13396 0 0
1409926158878 233.69322 6.174896 1.1389713  79.283936 44.76901 116.10477 0 0
1409926158984 234.34645 6.499375 1.1480598  79.7797 44.634453 116.26638 0 0
1409926159049 235.09265 7.1029167 1.1307552  80.48887 44.42255 116.4219 0 0
1409926159074 232.4148 6.1732554 1.2610416  78.81694 44.895287 115.725494 0 0
1409926159209 232.40901 6.1206512 1.2682682  78.78022 44.90604 115.7318 0 0
1409926159229 234.52881 7.1198826 1.1639323  80.27547 44.4675 116.24125 0 0
1409926159363 234.63927 7.2561717 1.1479948  80.401566 44.422318 116.257 0 0
1409926159429 234.41222 7.692409 1.0439193  80.55649 44.325497 116.10737 0 0
1409926159453 234.95674 8.082669 1.0567448  81.03957 44.200783 116.21781 0 0
1409926159509 235.02756 8.13194 1.1886197  81.19362 44.201797 116.25711 0 0
1409926159624 235.39497 8.475104 1.1634896  81.56099 44.08435 116.31776 0 0
1409926159733 232.27881 7.5292187 0.8078125  79.54734 44.43659 115.46766 0 0
1409926159783 233.98312 8.281367 0.79441404  80.725586 44.095158 115.90227 0 0
1409926159829 234.47844 8.658607 0.7689974  81.15599 43.960415 116.00008 0 0
1409926159920 234.4798 8.901471 0.7735547  81.327644 43.924088 115.97161 0 0
1409926159949 233.10406 8.570495 0.4659375  80.44202 43.93625 115.58529 0 0
1409926160092 233.25635 8.717083 0.45992187  80.58918 43.89091 115.60914 0 0
1409926160147 234.30034 9.631354 0.6472266  81.595665 43.636303 115.78219 0 0
1409926160233 231.54938 8.774245 0.2641276  79.864944 43.93039 115.04833 0 0
1409926160298 231.75058 8.969153 0.28804687  80.03811 43.857082 115.08125 0 0
1409926160375 233.16988 9.567813 0.3823828  81.00495 43.605625 115.43065 0 0
1409926160470 233.26604 9.991602 0.36048177  81.29815 43.482136 115.399635 0 0
1409926160557 233.24474 10.254206 0.34757814  81.449104 43.42768 115.35013 0 0
1409926160592 233.72351 10.674805 0.25528646  81.93079 43.263046 115.44656 0 0
1409926160615 232.80086 10.365872 0.15095052  81.28017 43.343697 115.17026 0 0
1409926160700 232.89671 10.483698 0.15471354  81.3834 43.298904 115.17971 0 0
1409926160796 231.67906 10.367174 0.2382552  80.77052 43.454193 114.806435 0 0
1409926160858 232.33276 10.706797 0.26425782  81.2425 43.32279 114.962524 0 0
1409926160956 232.93562 10.974024 0.24265625  81.642746 43.20143 115.10359 0 0
1409926161035 232.97214 11.327331 0.11253906  81.91565 43.079636 115.08294 0 0
1409926161067 233.09947 11.692305 0.11576823  82.183685 43.006927 115.059814 0 0
1409926161185 233.18584 11.771563 0.10503906  82.26078 42.974686 115.07578 0 0
1409926161215 232.39328 11.49388 0.154375  81.67311 43.039635 114.83065 0 0
1409926161298 232.39177 11.553073 0.15059896  81.70146 43.030235 114.821175 0 0
1409926161359 231.06438 11.197162 0.13485678  80.949104 43.215054 114.466644 0 0
1409926161446 231.79411 11.450976 0.14184895  81.39871 43.094845 114.65362 0 0
1409926161493 232.41417 11.759128 0.12744792  81.814285 42.96427 114.78995 0 0
1409926161594 232.30063 11.86918 0.12585938  81.83183 42.962734 114.73018 0 0
1409926161625 232.14937 11.969701 0.111901045  81.82483 42.948593 114.66456 0 0
1409926161714 232.34895 12.083294 0.12296875  81.97116 42.90518 114.70732 0 0
1409926161787 232.80074 12.409896 0.11852865  82.34209 42.792736 114.793076 0 0
1409926161905 232.79372 12.490599 0.10451823  82.42184 42.761406 114.79802 0 0
1409926161942 231.79385 12.141341 0.08165365  81.81573 42.90599 114.547966 0 0
1409926162088 232.2748 12.326875 0.10178386  82.11971 42.836304 114.662865 0 0
1409926162099 231.05115 11.772136 0.006315104  81.197914 42.918644 114.359505 0 0
1409926162180 231.0013 11.753867 0.00609375  81.16257 42.923283 114.34406 0 0
1409926162282 231.24716 11.896706 0.0060546873  81.33927 42.86 114.39695 0 0
1409926162318 231.70213 12.196315 0.0049479166  81.69831 42.766483 114.48073 0 0
1409926162398 231.76047 12.297591 0.004518229  81.77622 42.735287 114.48086 0 0
1409926162470 230.78922 11.985729 0.0046223956  81.208855 42.88526 114.23511 0 0
1409926162498 230.79901 11.811146 0.0036458333  81.113556 42.92427 114.27289 0 0
1409926162586 231.00174 11.873789 0.0054947915  81.23191 42.90323 114.320625 0 0
1409926162625 231.52359 12.077188 0.004596354  81.55113 42.801563 114.44885 0 0
1409926162707 231.37865 12.077917 0.0065625  81.49832 42.812943 114.40352 0 0
1409926162749 231.256 12.042292 0.0040755207  81.42741 42.829193 114.37297 0 0
1409926162866 231.33229 12.044974 0.00515625  81.45834 42.82271 114.393074 0 0
1409926162929 231.75745 12.279128 0.0042057293  81.75971 42.725574 114.48489 0 0
1409926163022 231.8065 12.3920965 0.005247396  81.84883 42.706146 114.4794 0 0
1409926163127 230.61984 11.721615 0.0041927085  80.983376 42.94781 114.234665 0 0
1409926163167 231.46532 11.819935 0.004296875  81.37957 42.85344 114.48544 0 0
1409926163285 231.52197 11.867747 0.0028515626  81.43138 42.840755 114.49456 0 0
1409926163326 231.21338 11.735743 0.0046484377  81.22707 42.88026 114.42495 0 0
1409926163409 231.2912 11.781081 0.0036848958  81.28832 42.87164 114.44091 0 0
1409926163442 231.6662 11.927487 0.003671875  81.52419 42.811092 114.53057 0 0
1409926163548 231.75299 11.989271 0.0046223956  81.593636 42.786354 114.550575 0 0
1409926163593 231.67383 12.024518 0.0054166666  81.58387 42.79737 114.517006 0 0
1409926163705 231.15367 11.752826 0.0040755207  81.22009 42.90344 114.40857 0 0
1409926163760 231.06308 11.194492 0.009544271  80.857315 42.987736 114.497604 0 0
1409926163866 231.38011 11.213411 0.019973958  80.98249 42.960415 114.5862 0 0
1409926163889 231.177 11.023073 0.022005208  80.79185 43.010937 114.56263 0 0
1409926164067 231.13292 10.925885 0.02890625  80.71917 43.044712 114.56112 0 0
1409926164131 231.24042 10.926627 0.0240625  80.75365 43.038048 114.5843 0 0
1409926164172 231.2239 10.987657 0.021653647  80.77565 43.028175 114.56097 0 0
1409926164287 231.10916 11.091744 0.023463542  80.78674 43.00841 114.50745 0 0
1409926164331 229.07698 9.940091 0.018997395  79.30117 43.421146 114.091064 0 0
1409926164420 229.15746 9.858034 0.015898438  79.279625 43.43659 114.12485 0 0
1409926164533 229.00464 9.574714 0.02359375  79.0473 43.503803 114.11656 0 0
1409926164580 228.6938 9.386576 0.10815104  78.778046 43.623856 114.029945 0 0
1409926164620 228.55948 9.279518 0.10175781  78.654816 43.658306 114.0012 0 0
1409926164742 228.55557 9.279076 0.10641927  78.65978 43.660366 113.99836 0 0
1409926164790 228.64333 9.336055 0.09742188  78.71315 43.64151 114.00203 0 0
1409926164877 228.57042 9.260247 0.10216146  78.64052 43.66737 113.99206 0 0
1409926164946 228.87567 9.108645 0.16716146  78.756966 43.827892 114.12786 0 0
1409926165043 228.89796 8.8001175 0.15553385  78.6018 43.875286 114.19511 0 0
1409926165081 229.44598 8.802227 0.18020834  78.83806 43.838436 114.36179 0 0
1409926165183 229.42719 8.782213 0.17485677  78.81591 43.84758 114.35943 0 0
1409926165233 229.4507 8.562864 0.18184896  78.70289 43.888462 114.407814 0 0
1409926165383 229.86856 8.605925 0.19110677  78.900536 43.845806 114.53461 0 0
1409926165403 230.43765 8.875885 0.12708333  79.27172 43.703228 114.661354 0 0
1409926165485 230.67268 9.009453 0.13438801  79.45 43.65893 114.71123 0 0
1409926165524 231.04333 9.308997 0.13292968  79.78409 43.56086 114.77797 0 0
1409926165630 231.2106 9.413203 0.12425781  79.91452 43.51841 114.814064 0 0
1409926165665 230.30704 9.040195 0.121875  79.32501 43.67706 114.59742 0 0
1409926165758 229.84349 8.69707 0.13485678  78.93888 43.81401 114.51531 0 0
