时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409928002724 216.518 29.464544 7.61543  87.35337 44.77375 105.99198 0 0
1409928002787 217.55643 30.024622 7.7053514  87.93301 44.63776 106.11708 0 0
1409928002909 217.75157 30.242538 7.508112  88.08082 44.55958 106.11984 0 0
1409928002972 217.8841 30.32444 7.436276  88.15422 44.539894 106.138596 0 0
1409928003071 218.13417 30.472214 7.9735675  88.35319 44.5788 106.153564 0 0
1409928003136 218.70026 30.882448 7.9835806  88.71945 44.473698 106.206795 0 0
1409928003276 218.97015 31.073385 8.013893  88.89123 44.431927 106.232864 0 0
1409928003323 215.5464 28.961367 7.5508986  86.81604 44.89 105.87568 0 0
1409928003430 216.10281 29.25414 7.608125  87.1231 44.81797 105.94115 0 0
1409928003512 216.94331 29.809088 7.7296877  87.64846 44.704662 106.020546 0 0
1409928003608 216.67494 29.67978 7.742018  87.50672 44.746876 105.98609 0 0
1409928003669 217.45245 30.142513 7.8066015  87.96879 44.634842 106.06945 0 0
1409928003821 217.74117 30.330664 7.8333855  88.1472 44.594296 106.098206 0 0
1409928003868 216.3795 29.610638 7.5909896  87.39099 44.771587 105.93341 0 0
1409928003993 215.96712 29.32957 7.51125  87.12112 44.823853 105.89969 0 0
1409928004071 216.56702 29.571562 7.6341014  87.41865 44.75505 105.98443 0 0
1409928004163 216.5998 29.629063 7.6584244  87.45845 44.744038 105.97922 0 0
1409928004217 216.67778 29.6656 7.692969  87.50134 44.744663 105.98797 0 0
1409928004355 217.16534 29.946262 7.6888022  87.7813 44.660885 106.04398 0 0
1409928004417 218.3573 30.716784 7.8516536  88.52095 44.502056 106.16276 0 0
1409928004527 217.95308 30.602669 7.7894793  88.34246 44.534218 106.09448 0 0
1409928004604 215.99445 29.208399 7.6140885  87.08599 44.868256 105.92331 0 0
1409928004703 216.8093 29.629414 7.666289  87.53129 44.756016 106.02432 0 0
1409928004753 217.36426 30.069921 7.9371223  87.92294 44.683437 106.059296 0 0
1409928004898 217.13199 29.915468 7.7176824  87.7675 44.692474 106.03927 0 0
1409928004963 217.81233 30.338099 7.782161  88.173096 44.586613 106.10849 0 0
1409928005081 218.18115 30.573164 7.8153906  88.39685 44.529297 106.14709 0 0
1409928005167 217.07982 30.079714 7.6691146  87.82464 44.64763 105.99604 0 0
1409928005275 215.54861 28.958294 7.5558205  86.82055 44.893932 105.87281 0 0
1409928005312 217.35226 29.97022 7.686146  87.84543 44.641068 106.08091 0 0
1409928005458 217.40262 30.030365 7.7179947  87.89643 44.64435 106.078415 0 0
1409928005518 217.41347 30.05638 7.6996613  87.91026 44.626823 106.07638 0 0
1409928005640 217.75343 30.27159 7.740482  88.11819 44.582813 106.1105 0 0
1409928005724 218.51016 30.803854 8.032058  88.61669 44.49612 106.1718 0 0
1409928005831 215.91652 29.394415 7.7111588  87.14711 44.81797 105.867004 0 0
1409928005875 215.91742 29.151432 7.6254816  87.015976 44.843674 105.91714 0 0
1409928006019 216.49516 29.503191 7.711419  87.36507 44.76979 105.9782 0 0
1409928006073 216.26202 29.450651 7.6817446  87.27246 44.786743 105.9363 0 0
1409928006181 216.40903 29.53073 7.706497  87.35336 44.768776 105.952835 0 0
1409928006248 217.28941 30.051928 7.7710676  87.870316 44.64255 106.04872 0 0
1409928006354 217.68105 30.295105 7.8364973  88.1098 44.594532 106.08724 0 0
1409928006401 215.22131 28.995104 7.676146  86.75074 44.929764 105.79284 0 0
1409928006541 214.65112 28.55487 7.1004295  86.32819 44.95474 105.7645 0 0
1409928006600 216.3007 29.414478 7.300833  87.23948 44.754948 105.95966 0 0
1409928006713 216.16287 29.35138 7.2846746  87.1694 44.768932 105.9405 0 0
1409928006808 216.2231 29.381653 7.269414  87.19773 44.75737 105.94893 0 0
1409928006928 217.048 29.861835 7.382695  87.68061 44.652134 106.038956 0 0
1409928006970 215.87704 29.302149 7.6986327  87.09561 44.840183 105.878075 0 0
1409928007109 215.03299 28.708801 7.600586  86.55393 44.97966 105.80578 0 0
1409928007218 215.94118 29.050833 7.7240105  86.99587 44.894375 105.93638 0 0
1409928007275 216.17094 29.24914 7.73862  87.158134 44.846954 105.95138 0 0
1409928007417 216.14055 29.219193 7.7197394  87.13027 44.85065 105.95005 0 0
1409928007489 217.22263 29.84427 7.8216796  87.758545 44.704166 106.07172 0 0
1409928007734 217.60635 30.097826 7.8491144  87.99259 44.64315 106.10864 0 0
1409928007796 217.34663 29.761784 8.073295  87.77155 44.766434 106.10914 0 0
1409928007901 218.75693 30.601913 8.193398  88.62008 44.58531 106.26708 0 0
1409928007963 218.06104 30.20323 8.341484  88.22446 44.69677 106.18 0 0
1409928008102 218.32129 30.348646 8.368998  88.37738 44.662968 106.210075 0 0
1409928008146 219.57448 31.158009 8.515273  89.16242 44.486588 106.34224 0 0
1409928008249 219.10081 30.969532 8.449401  88.9272 44.53044 106.27172 0 0
1409928008325 216.6616 29.40901 8.172683  87.41147 44.880547 106.017914 0 0
1409928008447 217.64262 29.868307 8.249609  87.9305 44.763176 106.14883 0 0
1409928008499 218.57669 30.552383 7.973685  88.526146 44.56487 106.240654 0 0
1409928008634 218.3937 30.41685 7.954766  88.40556 44.598152 106.22122 0 0
1409928008743 219.28693 30.990013 8.053425  88.95965 44.468178 106.31823 0 0
1409928008802 219.71153 31.324114 8.128151  89.26288 44.40542 106.35438 0 0
1409928008936 217.47763 30.055313 7.855039  87.95194 44.692577 106.0869 0 0
1409928009026 216.78392 29.454414 8.299219  87.468636 44.87643 106.040886 0 0
1409928009099 217.24759 29.791393 8.346719  87.77384 44.801304 106.07901 0 0
1409928009250 216.9238 29.637539 8.290638  87.59998 44.83401 106.03862 0 0
1409928009286 217.88983 30.197395 8.409622  88.1706 44.70844 106.14497 0 0
1409928009392 218.54378 30.559258 8.278893  88.54566 44.605545 106.22401 0 0
1409928009484 217.00546 29.789257 8.056797  87.69408 44.781017 106.02961 0 0
1409928009608 215.47325 28.72793 7.78918  86.71066 45.003906 105.89271 0 0
1409928009656 217.01443 29.581627 8.000951  87.59655 44.81901 106.068306 0 0
1409928009797 216.93097 29.579088 7.9571486  87.56306 44.80974 106.052444 0 0
1409928009843 217.32437 29.79151 7.9852605  87.78372 44.75789 106.09919 0 0
1409928009973 217.64203 29.975117 8.056042  87.97667 44.722916 106.13401 0 0
1409928010041 218.31776 30.504557 8.053425  88.44109 44.602684 106.188385 0 0
1409928010151 215.33594 28.730495 7.722448  86.67031 45.0094 105.86177 0 0
1409928010237 215.86755 28.938568 7.8879037  86.92443 44.964245 105.93899 0 0
1409928010330 216.67671 29.431276 7.9853125  87.41497 44.85284 106.02305 0 0
1409928010422 216.32782 29.261211 7.9295835  87.22704 44.89341 105.97912 0 0
1409928010481 216.8568 29.557383 8.016028  87.532394 44.83065 106.03888 0 0
1409928010621 217.38774 29.886692 8.0903  87.85517 44.759556 106.09474 0 0
1409928010673 217.43585 30.009817 8.147903  87.93048 44.73805 106.08135 0 0
1409928010806 215.30847 28.786966 7.602487  86.689285 44.98034 105.84784 0 0
1409928010906 215.87779 28.918255 7.660664  86.919334 44.932762 105.945625 0 0
1409928010953 216.4251 29.308659 7.688711  87.270836 44.844036 105.99237 0 0
1409928011061 216.23866 29.231796 7.6827993  87.18087 44.86831 105.96602 0 0
1409928011140 217.18285 29.74685 7.7715755  87.70707 44.73797 106.07914 0 0
1409928011250 217.67117 30.052605 7.809297  88.00276 44.66643 106.12966 0 0
1409928011319 217.67029 30.180573 7.7874217  88.06051 44.637527 106.10812 0 0
1409928011470 214.99239 28.568203 7.8129425  86.48824 45.039246 105.81878 0 0
1409928011503 216.79236 29.530287 8.024896  87.49172 44.82336 106.03182 0 0
1409928011619 216.66884 29.51194 8.001302  87.45014 44.82982 106.00844 0 0
1409928011703 216.3264 29.327135 7.964479  87.25899 44.86961 105.96667 0 0
1409928011813 216.99774 29.734583 8.066602  87.66142 44.7856 106.03851 0 0
1409928011873 217.71909 30.22082 8.133711  88.11699 44.674088 106.105804 0 0
1409928012028 216.45676 29.580456 7.7921877  87.41345 44.80724 105.95487 0 0
1409928012068 215.33908 28.738087 7.937487  86.675446 45.02948 105.86034 0 0
1409928012187 215.527 28.905104 7.6216407  86.79781 44.941746 105.8762 0 0
1409928012261 215.36215 28.881771 7.607448  86.73616 44.955807 105.84448 0 0
1409928012380 215.51875 28.93845 7.5952992  86.80622 44.93026 105.86896 0 0
1409928012430 216.71906 29.658724 7.7539454  87.52268 44.769688 105.99635 0 0
1409928012572 216.86296 29.743946 7.783659  87.61004 44.75203 106.01083 0 0
1409928012613 213.58304 27.934805 7.4160676  85.75326 45.177265 105.64339 0 0
1409928012716 213.75209 27.954674 7.7288933  85.820366 45.197395 105.67062 0 0
1409928012809 215.21278 28.734688 7.86207  86.63071 45.00862 105.837944 0 0
1409928012957 215.62868 28.96362 7.691862  86.862236 44.943073 105.88482 0 0
1409928012973 216.38051 29.390377 7.779961  87.298004 44.848515 105.97039 0 0
1409928013114 216.56335 29.517864 7.807578  87.415 44.821095 105.98599 0 0
1409928013173 215.90004 29.281693 7.7177343  87.10359 44.879192 105.88815 0 0
1409928013279 214.07062 28.185911 7.5032163  86.01901 45.127552 105.69836 0 0
1409928013367 215.0054 28.589336 7.8314843  86.49746 45.045597 105.82026 0 0
1409928013473 215.49974 28.93961 7.7964973  86.8119 44.95492 105.86328 0 0
1409928013537 215.22145 28.815495 7.773672  86.66863 44.98979 105.82628 0 0
1409928013704 215.72696 29.087162 7.8232293  86.95293 44.92414 105.8844 0 0
1409928013737 216.95456 29.826107 7.9398046  87.68026 44.750366 106.015076 0 0
1409928013833 216.08228 29.440924 7.858776  87.23808 44.85573 105.89549 0 0
1409928013961 213.44029 27.868555 7.8006773  85.69198 45.238907 105.61922 0 0
1409928014035 218.62242 30.56478 8.2547655  88.58496 44.633568 106.247215 0 0
1409928014099 217.9183 30.20879 8.351276  88.20513 44.73466 106.15214 0 0
1409928014241 217.90776 30.197422 8.347513  88.193306 44.733673 106.15409 0 0
1409928014286 219.10231 30.944244 8.46263  88.92267 44.560207 106.28638 0 0
1409928014387 219.48578 31.237421 8.493607  89.18617 44.49729 106.3212 0 0
1409928014473 217.01674 29.869661 8.196628  87.759674 44.81276 106.01872 0 0
1409928014586 216.8368 29.62009 8.289466  87.59155 44.884037 106.02146 0 0
1409928014646 218.15652 30.39285 8.524036  88.38044 44.71607 106.16896 0 0
1409928014770 217.77121 30.23263 8.474024  88.1847 44.756226 106.11365 0 0
1409928014834 218.19884 30.46155 8.549102  88.42897 44.709373 106.16692 0 0
1409928014936 218.7203 30.822643 8.615156  88.76924 44.63151 106.21867 0 0
1409928015016 219.09479 31.144415 8.641394  89.04479 44.556355 106.246826 0 0
1409928015155 216.53223 29.660795 8.2954035  87.52261 44.891068 105.94789 0 0
1409928015192 216.88455 29.711523 8.322773  87.64047 44.864845 106.01732 0 0
1409928015323 217.09212 29.85716 8.326524  87.78052 44.828827 106.035576 0 0
1409928015359 216.92712 29.827175 8.279101  87.710846 44.83297 106.006905 0 0
1409928015456 217.2381 30.003855 8.306419  87.89051 44.787292 106.043724 0 0
1409928015575 218.53442 30.72198 8.361315  88.654076 44.625885 106.199326 0 0
1409928015624 218.29788 30.741068 8.309688  88.588974 44.62357 106.146904 0 0
1409928015743 217.28745 30.163424 8.175547  87.99258 44.75258 106.02784 0 0
1409928015812 216.88988 29.713242 8.420977  87.66448 44.881798 106.01844 0 0
1409928015918 217.49583 30.091797 8.517447  88.0403 44.805832 106.082344 0 0
1409928015965 217.52847 30.153633 8.247747  88.07092 44.760025 106.08133 0 0
1409928016118 217.97386 30.381992 8.271888  88.31556 44.701797 106.13854 0 0
1409928016173 219.11188 31.136848 8.3920965  89.03819 44.528152 106.25992 0 0
1409928016281 219.14954 31.189337 8.376237  89.07262 44.516327 106.25916 0 0
1409928016360 216.16551 29.325247 8.049401  87.24042 44.935913 105.93401 0 0
1409928016465 216.5769 29.516354 8.125482  87.45116 44.88414 105.987946 0 0
1409928016510 217.8144 30.284374 7.980182  88.19199 44.68125 106.12565 0 0
1409928016641 217.7148 30.235065 7.964362  88.139534 44.688725 106.11195 0 0
1409928016700 218.40388 30.657904 8.007644  88.551735 44.587475 106.19159 0 0
1409928016795 218.93341 30.954374 8.071432  88.85906 44.516354 106.25752 0 0
1409928016885 219.01176 31.158985 8.069205  88.98986 44.477604 106.24 0 0
1409928016976 216.05748 29.324596 7.746081  87.18568 44.893543 105.916824 0 0
1409928017030 217.41438 30.065546 8.175157  87.98202 44.763725 106.07547 0 0
1409928017167 217.86955 30.359205 8.248906  88.268074 44.704403 106.12284 0 0
1409928017248 217.31113 30.126705 8.129153  87.97991 44.75771 106.038956 0 0
1409928017416 218.01253 30.536915 8.189023  88.39337 44.659428 106.123856 0 0
1409928017495 216.54848 29.843529 7.9945703  87.604866 44.82435 105.92422 0 0
1409928017588 215.42989 29.006172 8.067825  86.86884 45.03276 105.833565 0 0
1409928017641 216.36813 29.49427 8.197044  87.39265 44.925808 105.94542 0 0
1409928017768 216.89432 29.858007 8.264323  87.73 44.83927 105.99565 0 0
1409928017833 216.78557 29.791563 8.210521  87.6616 44.84547 105.98294 0 0
1409928017955 217.31844 30.143997 8.264701  87.99497 44.762707 106.038155 0 0
1409928018028 217.89536 30.51767 8.131484  88.339294 44.655155 106.10167 0 0
1409928018147 216.39467 29.75052 7.9161067  87.50461 44.828465 105.911644 0 0
1409928018185 214.85748 28.678919 8.289804  86.53819 45.12956 105.76909 0 0
1409928018307 215.46849 29.025768 8.3675  86.88686 45.05138 105.83625 0 0
1409928018366 215.60901 29.158554 8.342539  86.99335 45.01672 105.84266 0 0
1409928018485 215.74785 29.237904 8.341576  87.07083 44.99435 105.85982 0 0
1409928018590 216.67223 29.751837 8.452994  87.60281 44.8756 105.96427 0 0
1409928018638 216.41846 29.752396 8.360404  87.52408 44.86591 105.90971 0 0
1409928018748 216.14693 29.543346 7.8821874  87.33387 44.866512 105.894196 0 0
1409928018836 215.21136 28.798334 8.126407  86.69885 45.072136 105.822815 0 0
1409928018953 216.66962 29.630066 8.328099  87.55329 44.885624 105.98648 0 0
1409928019012 216.41084 29.555416 8.264623  87.43397 44.89992 105.94518 0 0
1409928019138 216.93027 29.820261 8.311042  87.72006 44.82948 106.00997 0 0
1409928019185 217.94519 30.476171 7.99362  88.32086 44.63706 106.12328 0 0
1409928019300 218.25128 30.666458 8.040546  88.50883 44.5982 106.15476 0 0
1409928019379 214.98732 28.770977 7.9650393  86.607864 45.069324 105.78247 0 0
1409928019497 215.81752 29.164011 8.022357  87.042786 44.961536 105.8906 0 0
1409928019556 216.95421 29.871016 8.106498  87.73559 44.7919 106.00735 0 0
1409928019715 216.55843 29.643711 8.064987  87.49926 44.841145 105.96177 0 0
1409928019740 217.71155 30.343723 7.973073  88.181145 44.650494 106.093285 0 0
1409928019852 217.99902 30.535051 8.013425  88.36077 44.610184 106.12271 0 0
1409928019911 217.24693 30.25763 7.930716  88.00182 44.68341 106.00761 0 0
1409928020057 214.86615 28.752226 7.9228907  86.551605 45.057213 105.76023 0 0
1409928020104 216.68243 29.734089 8.15444  87.58356 44.835938 105.96873 0 0
1409928020255 216.582 29.750834 8.0989065  87.554504 44.824272 105.9468 0 0
1409928020288 217.02264 30.00263 8.210769  87.820755 44.78255 105.995575 0 0
1409928020391 217.39801 30.241327 8.247109  88.05634 44.72919 106.03289 0 0
1409928020502 218.32915 30.825066 8.09319  88.62034 44.571068 106.141174 0 0
1409928020553 215.30376 29.09966 7.760977  86.859856 44.971275 105.78995 0 0
1409928020675 215.30963 28.951927 7.8390102  86.78763 44.996796 105.82016 0 0
1409928020745 216.76468 29.784714 8.000131  87.632385 44.8043 105.98445 0 0
1409928020849 216.5939 29.731901 7.9708724  87.555244 44.815937 105.95607 0 0
1409928020904 217.12497 30.022213 8.017578  87.85742 44.742943 106.01935 0 0
1409928021090 217.67366 30.352318 8.140456  88.191605 44.68518 106.07805 0 0
1409928021139 216.0018 29.474974 7.9179816  87.252686 44.889843 105.871956 0 0
1409928021263 215.23131 28.971992 8.02  86.782265 45.02143 105.79612 0 0
1409928021345 216.66615 29.722383 8.192747  87.57958 44.84104 105.96573 0 0
1409928021450 216.52106 29.690222 8.179584  87.521 44.85182 105.9401 0 0
1409928021490 217.11533 29.987839 8.254844  87.84666 44.782993 106.013985 0 0
1409928021620 217.34406 30.120222 8.263216  87.97822 44.746067 106.041405 0 0
1409928021680 218.47755 30.814453 7.9986067  88.637146 44.533333 106.1732 0 0
1409928021803 217.24315 30.25017 7.8884897  87.98849 44.67896 106.004814 0 0
1409928021908 216.20113 29.351198 8.008177  87.239235 44.898804 105.93966 0 0
1409928022058 217.42438 30.109583 8.083294  87.97979 44.712345 106.0655 0 0
1409928022120 217.74951 30.245195 8.262318  88.16638 44.71047 106.1051 0 0
1409928022207 218.4327 30.651016 8.327839  88.572266 44.611588 106.18398 0 0
1409928022314 219.14143 31.12453 8.359935  89.01707 44.494663 106.25992 0 0
1409928022377 217.10587 30.135092 8.195794  87.92185 44.75669 105.98555 0 0
1409928022529 216.22565 29.41694 8.14707  87.29483 44.908855 105.924324 0 0
1409928022572 217.88826 30.400377 8.213881  88.277985 44.672943 106.10886 0 0
1409928022698 217.72586 30.326315 8.171329  88.1881 44.686874 106.08638 0 0
1409928022765 217.97456 30.427877 8.205495  88.31664 44.66068 106.12419 0 0
1409928022887 218.75679 30.921003 8.295417  88.7989 44.552837 106.20711 0 0
1409928022938 218.50247 30.93371 8.277604  88.730415 44.56474 106.147575 0 0
1409928023064 216.57892 29.777187 8.030872  87.570755 44.822655 105.93656 0 0
1409928023117 217.8977 30.25461 8.156237  88.21687 44.707188 106.14167 0 0
1409928023222 218.44302 30.616627 8.378529  88.56982 44.64797 106.19023 0 0
1409928023358 218.16574 30.496016 8.305533  88.42388 44.662422 106.15201 0 0
1409928023397 219.12651 31.067566 8.453737  89.00263 44.54474 106.26307 0 0
1409928023523 219.46945 31.2541 8.485612  89.201485 44.501564 106.3062 0 0
1409928023594 217.54156 30.315886 8.301081  88.13405 44.72039 106.043335 0 0
1409928023695 216.19804 29.36901 8.039935  87.24998 44.918385 105.927734 0 0
1409928023756 218.22304 30.381966 8.546744  88.39396 44.718674 106.18221 0 0
1409928023888 218.82724 30.81297 8.122761  88.75629 44.560078 106.24737 0 0
1409928023952 218.78114 30.78647 8.108868  88.72531 44.56487 106.24068 0 0
1409928024071 219.41473 31.157656 8.190899  89.107124 44.479218 106.31596 0 0
1409928024187 219.97722 31.539648 8.663255  89.48771 44.437344 106.36427 0 0
1409928024217 216.7024 29.63763 8.105573  87.52311 44.842266 105.98664 0 0
1409928024328 217.594 29.985416 8.275234  87.99425 44.78044 106.11588 0 0
1409928024387 218.96695 30.758997 8.159883  88.75848 44.558178 106.28573 0 0
1409928024502 219.27156 31.01491 8.185599  88.98112 44.500782 106.30789 0 0
1409928024569 219.43312 31.116224 8.199843  89.075745 44.475132 106.326195 0 0
1409928024722 220.05052 31.502058 8.266966  89.46079 44.386066 106.3963 0 0
1409928024752 218.77109 30.947721 8.483868  88.82518 44.57091 106.19826 0 0
1409928024869 217.84308 30.391537 8.356081  88.26124 44.690884 106.0943 0 0
1409928024940 218.566 30.559128 8.37944  88.56558 44.634506 106.22763 0 0
1409928025048 219.35492 31.056679 8.4821615  89.05177 44.527058 106.31474 0 0
